GRB141205337,                   PowerLaw,1.0e-10,2.07      5.37      2.32  5.38e-12  -4.79e-12  +4.79e-12    5.92e-13    1.02e-11
GRB150101270,                   PowerLaw,1.0e-10,2.07      0.88      0.94  2.11e-12  -2.11e-12  +3.03e-12    0.00e+00    5.14e-12
GRB150101641,                   PowerLaw,1.0e-10,2.07      3.91      1.98  2.30e-10  -1.36e-10  +1.36e-10    9.40e-11    3.66e-10
GRB150819440,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.20e-12    0.00e+00    2.20e-12
GRB150922234,                   PowerLaw,1.0e-10,2.07      0.64      0.80  2.49e-12  -2.49e-12  +3.93e-12    0.00e+00    6.41e-12
GRB151229285,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +3.63e-12    0.00e+00    3.63e-12
GRB160612842,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.41e-11    0.00e+00    2.41e-11
GRB160624477,                   PowerLaw,1.0e-10,2.07      0.05      0.23  1.90e-10  -1.90e-10  +8.37e-10    0.00e+00    1.03e-09
GRB160714097,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.30e-11    0.00e+00    2.30e-11
GRB160726065,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.69e-12    0.00e+00    1.69e-12
GRB170206453,                   PowerLaw,1.0e-10,2.07      1.67      1.29  1.86e-12  -1.86e-12  +2.18e-12    0.00e+00    4.04e-12
GRB170222209,                   PowerLaw,1.0e-10,2.07      3.81      1.95  4.53e-12  -4.10e-12  +4.10e-12    4.34e-13    8.63e-12
GRB170318644,                   PowerLaw,1.0e-10,2.07      6.02      2.45  3.89e-12  -3.38e-12  +3.38e-12    5.06e-13    7.27e-12
GRB170325331,                   PowerLaw,1.0e-10,2.07      3.45      1.86  5.73e-12  -4.92e-12  +4.92e-12    8.12e-13    1.07e-11
GRB170403583,                   PowerLaw,1.0e-10,2.07      0.05      0.22  3.88e-13  -3.88e-13  +1.91e-12    0.00e+00    2.30e-12
GRB170708046,                   PowerLaw,1.0e-10,2.07      2.69      1.64  3.38e-12  -3.32e-12  +3.32e-12    6.19e-14    6.70e-12
GRB170803729,                   PowerLaw,1.0e-10,2.07      5.33      2.31  4.18e-12  -4.18e-12  +4.28e-12    0.00e+00    8.46e-12
GRB170816599,                   PowerLaw,1.0e-10,2.07      0.93      0.96  2.62e-12  -2.62e-12  +3.51e-12    0.00e+00    6.13e-12
GRB170817529,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +7.19e-12    0.00e+00    7.19e-12
GRB170826369,                   PowerLaw,1.0e-10,2.07      2.83      1.68  2.99e-12  -2.80e-12  +2.80e-12    1.91e-13    5.80e-12
GRB171007498,                   PowerLaw,1.0e-10,2.07      0.38      0.62  1.41e-12  -1.41e-12  +2.83e-12    0.00e+00    4.24e-12
GRB180204109,                   PowerLaw,1.0e-10,2.07      0.61      0.78  2.31e-12  -2.31e-12  +3.59e-12    0.00e+00    5.90e-12
GRB180402406,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.15e-12    0.00e+00    2.15e-12
GRB180418281,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +8.75e-13    0.00e+00    8.75e-13
GRB180715755,                   PowerLaw,1.0e-10,2.07      1.74      1.32  3.89e-12  -3.89e-12  +4.00e-12    0.00e+00    7.89e-12
GRB180718082,                   PowerLaw,1.0e-10,2.07      7.19      2.68  3.56e-12  -3.14e-12  +3.14e-12    4.20e-13    6.69e-12
GRB180805543,                   PowerLaw,1.0e-10,2.07      0.11      0.33  1.84e-12  -1.84e-12  +6.16e-12    0.00e+00    8.00e-12
GRB181125371,                   PowerLaw,1.0e-10,2.07      1.68      1.30  3.74e-12  -3.74e-12  +3.82e-12    0.00e+00    7.57e-12
GRB190427190,                   PowerLaw,1.0e-10,2.07      0.85      0.92  1.79e-12  -1.79e-12  +2.67e-12    0.00e+00    4.46e-12
GRB190515190,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.37e-12    0.00e+00    2.37e-12
GRB191031891,                   PowerLaw,1.0e-10,2.07     20.07      4.48  5.01e-07  -1.13e-07  +1.13e-07    3.89e-07    6.14e-07
GRB200415367,                   PowerLaw,1.0e-10,2.07      0.77      0.87  2.82e-11  -2.82e-11  +3.81e-11    0.00e+00    6.64e-11
GRB200605762,                   PowerLaw,1.0e-10,2.07      0.00      0.04  3.32e-13  -3.32e-13  +8.40e-12    0.00e+00    8.74e-12
GRB200623138,                   PowerLaw,1.0e-10,2.07      0.05      0.22  1.86e-12  -1.86e-12  +8.98e-12    0.00e+00    1.08e-11
GRB201008443,                   PowerLaw,1.0e-10,2.07      0.88      0.94  2.95e-12  -2.95e-12  +4.35e-12    0.00e+00    7.30e-12
GRB201214672,                   PowerLaw,1.0e-10,2.07      0.05      0.22  3.93e-13  -3.93e-13  +1.94e-12    0.00e+00    2.34e-12
GRB201221963,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.34e-08    0.00e+00    1.34e-08
GRB210323918,                   PowerLaw,1.0e-10,2.07      0.11      0.33  1.62e-10  -1.62e-10  +4.99e-10    0.00e+00    6.62e-10
GRB210618072,                   PowerLaw,1.0e-10,2.07      0.14      0.38  1.73e-12  -1.73e-12  +5.01e-12    0.00e+00    6.74e-12
GRB210827416,                   PowerLaw,1.0e-10,2.07      5.53      2.35  1.62e-11  -1.33e-11  +1.33e-11    2.92e-12    2.96e-11
GRB220412713,                   PowerLaw,1.0e-10,2.07      0.13      0.36  9.54e-13  -9.54e-13  +2.95e-12    0.00e+00    3.91e-12
GRB220418720,                   PowerLaw,1.0e-10,2.07      0.31      0.56  3.09e-12  -3.09e-12  +6.62e-12    0.00e+00    9.71e-12
GRB220511571,                   PowerLaw,1.0e-10,2.07      7.16      2.68  5.12e-12  -3.81e-12  +3.81e-12    1.30e-12    8.93e-12
GRB220617772,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +9.55e-13    0.00e+00    9.55e-13
GRB221120895,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +2.83e-12    0.00e+00    2.83e-12
GRB230228244,                   PowerLaw,1.0e-10,2.07      4.57      2.14  4.68e-11  -3.12e-11  +3.12e-11    1.56e-11    7.80e-11
GRB230512269,                   PowerLaw,1.0e-10,2.07      0.00      0.00  0.00e+00   0.00e+00  +1.69e-12    0.00e+00    1.69e-12
GRB230812790,                   PowerLaw,1.0e-10,2.07      4.49      2.12  4.23e-09  -2.02e-09  +2.02e-09    2.21e-09    6.26e-09
